1000;1;poi;53.9226;53.9225652769;2.60981847026;-363.2498;0.146744909453
1000;1;nb;51.1451;51.1451079333;2.60981847026;-326.6925;0.146744909453
1000;1;zip;48.0915;48.0915436308;2.60981847026;-288.7315;0.146744909453
1000;1;zinb;9.2522;9.25217632043;2.60981847026;-9.7237;0.146744909453
1000;1;poi;92.7832;92.7832419081;2.90364243858;-894.4962;0.122977102303
1000;1;nb;4.4291;4.42913200075;2.90364243858;-1.0406;0.122977102303
1000;1;zip;95.8185;95.8185055401;2.90364243858;-954.0441;0.122977102303
1000;1;zinb;2.8963;2.89625315926;2.90364243858;0.1274;0.122977102303
1000;1;poi;89.2505;89.2504675724;2.52091059894;-1070.4824;0.145171661798
1000;1;nb;65.4066;65.4066166126;2.52091059894;-574.4497;0.145171661798
1000;1;zip;9.6941;9.69414266349;2.52091059894;-11.641;0.145171661798
1000;1;zinb;4.8127;4.81268441104;2.52091059894;-2.1156;0.145171661798
################800;1;poi;143.8824;143.882410662;2.47033625642;-2783.7065;0.179126629178
800;1;nb;65.8848;65.8848103297;2.47033625642;-582.8948;0.179126629178
800;1;zip;19.3359;19.3359113207;2.47033625642;-49.2914;0.179126629178
800;1;zinb;65.9154;65.9153851612;2.47033625642;-583.4369;0.179126629178
900;1;poi;120.0564;120.056401609;2.51645125677;-1937.8074;0.148193268738
900;1;nb;65.3107;65.3107183405;2.51645125677;-572.7635;0.148193268738
900;1;zip;15.5309;15.5308541948;2.51645125677;-31.4455;0.148193268738
900;1;zinb;66.3277;66.3277077846;2.51645125677;-590.7714;0.148193268738
1000;1;poi;89.2505;89.2504675724;2.52091059894;-1070.4824;0.145171661798
1000;1;nb;65.4066;65.4066166126;2.52091059894;-574.4497;0.145171661798
1000;1;zip;9.6941;9.69414266349;2.52091059894;-11.641;0.145171661798
1000;1;zinb;4.8127;4.81268441104;2.52091059894;-2.1156;0.145171661798
####




700;1;poi;64.67;64.6700295441;2.47567557258;-561.5617;0.175574368645
700;1;nb;65.8848;65.8848103297;2.47567557258;-582.8948;0.175574368645
700;1;zip;19.4424;19.4424069473;2.47567557258;-49.8469;0.175574368645
700;1;zinb;65.9016;65.9016087693;2.47567557258;-583.1926;0.175574368645
800;1;poi;143.8824;143.882410662;2.47033625642;-2783.7065;0.179126629178
800;1;nb;65.8848;65.8848103297;2.47033625642;-582.8948;0.179126629178
800;1;zip;19.3359;19.3359113207;2.47033625642;-49.2914;0.179126629178
800;1;zinb;65.9154;65.9153851612;2.47033625642;-583.4369;0.179126629178
900;1;poi;120.0564;120.056401609;2.51645125677;-1937.8074;0.148193268738
900;1;nb;65.3107;65.3107183405;2.51645125677;-572.7635;0.148193268738
900;1;zip;15.5309;15.5308541948;2.51645125677;-31.4455;0.148193268738
900;1;zinb;66.3277;66.3277077846;2.51645125677;-590.7714;0.148193268738
1000;1;poi;89.2505;89.2504675724;2.52091059894;-1070.4824;0.145171661798
1000;1;nb;65.4066;65.4066166126;2.52091059894;-574.4497;0.145171661798
1000;1;zip;9.6941;9.69414266349;2.52091059894;-11.641;0.145171661798
1000;1;zinb;4.8127;4.81268441104;2.52091059894;-2.1156;0.145171661798
1100;1;poi;89.2505;89.2504675724;2.52091059894;-1070.4824;0.145171661798
1100;1;nb;65.4066;65.4066166126;2.52091059894;-574.4497;0.145171661798
1100;1;zip;9.6941;9.69414266349;2.52091059894;-11.641;0.145171661798
1100;1;zinb;4.8127;4.81268441104;2.52091059894;-2.1156;0.145171661798


700;1;poi;62.3176;62.317599032;2.83399955237;-402.9672;0.164542780339
700;1;nb;64.8923;64.8923311883;2.83399955237;-437.0376;0.164542780339
700;1;zip;65.3965;65.3964795085;2.83399955237;-443.8703;0.164542780339
700;1;zinb;3.0588;3.05879192531;2.83399955237;0.0267;0.164542780339
800;1;poi;62.2756;62.2756136161;2.83893691875;-402.423;0.161629193698
800;1;nb;64.8922;64.8921639932;2.83893691875;-437.0354;0.161629193698
800;1;zip;26.7328;26.7327957374;2.83893691875;-73.3384;0.161629193698
800;1;zinb;3.0842;3.08422489595;2.83893691875;0.0105;0.161629193698
900;1;poi;61.5444;61.5444401401;2.89901465709;-393.0055;0.125770446249
900;1;nb;65.4316;65.4316084329;2.89901465709;-444.3484;0.125770446249
900;1;zip;26.1359;26.1358916208;2.89901465709;-70.0558;0.125770446249
900;1;zinb;3.0842;3.08422489595;2.89901465709;0.0105;0.125770446249
1000;1;poi;92.7832;92.7832419081;2.90364243858;-894.4962;0.122977102303
1000;1;nb;4.4291;4.42913200075;2.90364243858;-1.0406;0.122977102303
1000;1;zip;95.8185;95.8185055401;2.90364243858;-954.0441;0.122977102303
1000;1;zinb;2.8963;2.89625315926;2.90364243858;0.1274;0.122977102303
1100;1;poi;2.9074;2.90737645745;2.90127440672;0.1207;0.124407010668
1100;1;nb;3.5705;3.57050293636;2.90127440672;-0.3261;0.124407010668
1100;1;zip;12.4305;12.4305189043;2.90127440672;-15.0732;0.124407010668
1100;1;zinb;2.9915;2.99154569238;2.90127440672;0.0691;0.124407010668
